fecha,Estación,Precipitación
2011-04-15,Santa Anita - Comisaría,---mm
2011-04-15,Uruguay - Ciudad,2mm
2011-04-15,Villa Mantero - Comisaría,---mm
2011-04-17,Basavilbaso - Comisaría,---mm
2011-04-17,Colonia Elias - Comisaría,---mm
2011-04-17,Estación Herrera - Comisaría,---mm
2011-04-17,Las Moscas - Subcomisaría,---mm
2011-04-17,Libaros - Subcomisaría,---mm
2011-04-17,Pronunciamiento - Comisaría,---mm
2011-04-17,Santa Anita - Comisaría,---mm
2011-04-17,Uruguay - Ciudad,---mm
2011-04-17,Villa Mantero - Comisaría,---mm
2011-04-20,Basavilbaso - Comisaría,30mm
2011-04-20,Colonia Elias - Comisaría,25mm
2011-04-20,Estación Herrera - Comisaría,38mm
2011-04-20,Las Moscas - Subcomisaría,21mm
2011-04-20,Libaros - Subcomisaría,20mm
2011-04-20,Pronunciamiento - Comisaría,10mm
2011-04-20,Santa Anita - Comisaría,22mm
2011-04-20,Uruguay - Ciudad,24mm
2011-04-20,Villa Mantero - Comisaría,23mm
2011-04-21,Basavilbaso - Comisaría,10mm
2011-04-21,Colonia Elias - Comisaría,10mm
2011-04-21,Estación Herrera - Comisaría,10mm
2011-04-21,Las Moscas - Subcomisaría,11mm
2011-04-21,Libaros - Subcomisaría,13mm
2011-04-21,Pronunciamiento - Comisaría,22mm
2011-04-21,Santa Anita - Comisaría,12mm
2011-04-21,Uruguay - Ciudad,17mm
2011-04-21,Villa Mantero - Comisaría,5mm
2011-04-29,Basavilbaso - Comisaría,40mm
2011-04-29,Colonia Elias - Comisaría,38mm
2011-04-29,Estación Herrera - Comisaría,5mm
2011-04-29,Las Moscas - Subcomisaría,30mm
2011-04-29,Libaros - Subcomisaría,38mm
2011-04-29,Pronunciamiento - Comisaría,38mm
2011-04-29,Santa Anita - Comisaría,30mm
2011-04-29,Uruguay - Ciudad,36mm
2011-04-29,Villa Mantero - Comisaría,35mm
2011-05-01,Basavilbaso - Comisaría,2mm
2011-05-01,Colonia Elias - Comisaría,---mm
2011-05-01,Estación Herrera - Comisaría,---mm
2011-05-01,Las Moscas - Subcomisaría,---mm
2011-05-01,Libaros - Subcomisaría,---mm
2011-05-01,Pronunciamiento - Comisaría,---mm
2011-05-01,Santa Anita - Comisaría,---mm
2011-05-01,Uruguay - Ciudad,1mm
2011-05-01,Villa Mantero - Comisaría,---mm
2011-05-14,Basavilbaso - Comisaría,25mm
2011-05-14,Colonia Elias - Comisaría,10mm
2011-05-14,Estación Herrera - Comisaría,---mm
2011-05-14,Las Moscas - Subcomisaría,18mm
2011-05-14,Libaros - Subcomisaría,15mm
2011-05-14,Pronunciamiento - Comisaría,15mm
2011-05-14,Santa Anita - Comisaría,16mm
2011-05-14,Uruguay - Ciudad,---mm
2011-05-14,Villa Mantero - Comisaría,15mm
2011-05-15,Basavilbaso - Comisaría,---mm
2011-05-15,Colonia Elias - Comisaría,---mm
2011-05-15,Estación Herrera - Comisaría,---mm
2011-05-15,Las Moscas - Subcomisaría,---mm
2011-05-15,Libaros - Subcomisaría,---mm
2011-05-15,Pronunciamiento - Comisaría,---mm
2011-05-15,Santa Anita - Comisaría,---mm
2011-05-15,Uruguay - Ciudad,---mm
2011-05-15,Villa Mantero - Comisaría,---mm
2011-05-22,Basavilbaso - Comisaría,20mm
2011-05-22,Colonia Elias - Comisaría,15mm
2011-05-22,Estación Herrera - Comisaría,20mm
2011-05-22,Las Moscas - Subcomisaría,---mm
2011-05-22,Libaros - Subcomisaría,---mm
2011-05-22,Pronunciamiento - Comisaría,18mm
2011-05-22,Santa Anita - Comisaría,15mm
2011-05-22,Uruguay - Ciudad,---mm
2011-05-22,Villa Mantero - Comisaría,15mm
2011-05-24,Basavilbaso - Comisaría,115mm
2011-05-24,Colonia Elias - Comisaría,62mm
2011-05-24,Estación Herrera - Comisaría,86mm
2011-05-24,Las Moscas - Subcomisaría,93mm
2011-05-24,Libaros - Subcomisaría,32mm
2011-05-24,Pronunciamiento - Comisaría,103mm
2011-05-24,Santa Anita - Comisaría,70mm
2011-05-24,Uruguay - Ciudad,68mm
2011-05-24,Villa Mantero - Comisaría,72mm
2011-05-25,Basavilbaso - Comisaría,---mm
2011-05-25,Colonia Elias - Comisaría,---mm
2011-05-25,Estación Herrera - Comisaría,---mm
2011-05-25,Las Moscas - Subcomisaría,---mm
2011-05-25,Libaros - Subcomisaría,---mm
2011-05-25,Pronunciamiento - Comisaría,---mm
2011-05-25,Santa Anita - Comisaría,---mm
2011-05-25,Uruguay - Ciudad,---mm
2011-05-25,Villa Mantero - Comisaría,---mm
2011-06-06,Basavilbaso - Comisaría,---mm
2011-06-06,Colonia Elias - Comisaría,---mm
2011-06-06,Estación Herrera - Comisaría,---mm
2011-06-06,Las Moscas - Subcomisaría,---mm
2011-06-06,Libaros - Subcomisaría,---mm
2011-06-06,Pronunciamiento - Comisaría,---mm
2011-06-06,Santa Anita - Comisaría,---mm
2011-06-06,Uruguay - Ciudad,---mm
2011-06-06,Villa Mantero - Comisaría,---mm
2011-06-15,Basavilbaso - Comisaría,2mm
2011-06-15,Colonia Elias - Comisaría,1mm
2011-06-15,Estación Herrera - Comisaría,2mm
2011-06-15,Las Moscas - Subcomisaría,---mm
2011-06-15,Libaros - Subcomisaría,---mm
2011-06-15,Pronunciamiento - Comisaría,2mm
2011-06-15,Santa Anita - Comisaría,---mm
2011-06-15,Uruguay - Ciudad,5mm
2011-06-15,Villa Mantero - Comisaría,1mm
2011-06-17,Basavilbaso - Comisaría,---mm
2011-06-17,Colonia Elias - Comisaría,---mm
2011-06-17,Estación Herrera - Comisaría,---mm
2011-06-17,Las Moscas - Subcomisaría,---mm
2011-06-17,Libaros - Subcomisaría,---mm
2011-06-17,Pronunciamiento - Comisaría,---mm
2011-06-17,Santa Anita - Comisaría,---mm
2011-06-17,Uruguay - Ciudad,---mm
2011-06-17,Villa Mantero - Comisaría,---mm
2011-06-20,Basavilbaso - Comisaría,---mm
2011-06-20,Colonia Elias - Comisaría,---mm
2011-06-20,Estación Herrera - Comisaría,---mm
2011-06-20,Las Moscas - Subcomisaría,---mm
2011-06-20,Libaros - Subcomisaría,---mm
2011-06-20,Pronunciamiento - Comisaría,---mm
2011-06-20,Santa Anita - Comisaría,---mm
2011-06-20,Uruguay - Ciudad,---mm
2011-06-20,Villa Mantero - Comisaría,---mm
2011-06-21,Basavilbaso - Comisaría,---mm
2011-06-21,Colonia Elias - Comisaría,---mm
2011-06-21,Estación Herrera - Comisaría,---mm
