fecha,Estación,Precipitación
2011-01-25,Algarrobito - Comisaría Nº 1,---mm
2011-01-25,Aranguren - Comisaría,40mm
2011-01-25,Betbeder - Comisaría,36mm
2011-01-25,Crucesita 3ª - Comisaría,14mm
2011-01-25,Crucesita 7ª - Escuela Nº 87,24mm
2011-01-25,Crucesita 8ª - Comisaría Nº 27,7mm
2011-01-25,Don Cristobal 2ª - Comisaría Nº 21,36mm
2011-01-25,El Pueblito - Comisaría Nº 20,---mm
2011-01-25,Febre - Comisaría Nº 19,49mm
2011-01-25,Hernández - Comisaría,89mm
2011-01-25,La Llave - Comisaría Nº 22,---mm
2011-01-25,Lucas González - Est. Agromet. DPH,95mm
2011-01-25,Nogoyá - Puesto Caminero,---mm
2011-01-25,Sección Urquiza - Comisaría Nº 28,13mm
2011-01-27,20 de Septiembre - Comisaría Nº 17,---mm
2011-01-27,Algarrobito - Comisaría Nº 1,---mm
2011-01-27,Aranguren - Comisaría,---mm
2011-01-27,Betbeder - Comisaría,---mm
2011-01-27,Crucesita 3ª - Comisaría,---mm
2011-01-27,Crucesita 7ª - Escuela Nº 87,---mm
2011-01-27,Crucesita 8ª - Comisaría Nº 27,---mm
2011-01-27,Don Cristobal 2ª - Comisaría Nº 21,---mm
2011-01-27,El Pueblito - Comisaría Nº 20,---mm
2011-01-27,Febre - Comisaría Nº 19,---mm
2011-01-27,Hernández - Comisaría,---mm
2011-01-27,La Llave - Comisaría Nº 22,---mm
2011-01-27,Lucas González - Est. Agromet. DPH,---mm
2011-01-27,Nogoyá - Puesto Caminero,---mm
2011-01-27,Sección Urquiza - Comisaría Nº 28,---mm
2011-01-28,20 de Septiembre - Comisaría Nº 17,---mm
2011-01-28,Algarrobito - Comisaría Nº 1,---mm
2011-01-28,Aranguren - Comisaría,---mm
2011-01-28,Betbeder - Comisaría,---mm
2011-01-28,Crucesita 3ª - Comisaría,---mm
2011-01-28,Crucesita 7ª - Escuela Nº 87,---mm
2011-01-28,Crucesita 8ª - Comisaría Nº 27,---mm
2011-01-28,Don Cristobal 2ª - Comisaría Nº 21,---mm
2011-01-28,El Pueblito - Comisaría Nº 20,---mm
2011-01-28,Febre - Comisaría Nº 19,---mm
2011-01-28,Hernández - Comisaría,---mm
2011-01-28,La Llave - Comisaría Nº 22,---mm
2011-01-28,Lucas González - Est. Agromet. DPH,---mm
2011-01-28,Nogoyá - Puesto Caminero,---mm
2011-01-28,Sección Urquiza - Comisaría Nº 28,---mm
2011-02-07,20 de Septiembre - Comisaría Nº 17,---mm
2011-02-07,Algarrobito - Comisaría Nº 1,---mm
2011-02-07,Aranguren - Comisaría,20mm
2011-02-07,Betbeder - Comisaría,---mm
2011-02-07,Crucesita 3ª - Comisaría,---mm
2011-02-07,Crucesita 7ª - Escuela Nº 87,40mm
2011-02-07,Crucesita 8ª - Comisaría Nº 27,---mm
2011-02-07,Don Cristobal 2ª - Comisaría Nº 21,---mm
2011-02-07,El Pueblito - Comisaría Nº 20,---mm
2011-02-07,Febre - Comisaría Nº 19,19mm
2011-02-07,Hernández - Comisaría,31mm
2011-02-07,La Llave - Comisaría Nº 22,---mm
2011-02-07,Lucas González - Est. Agromet. DPH,36mm
2011-02-07,Nogoyá - Puesto Caminero,---mm
2011-02-07,Sección Urquiza - Comisaría Nº 28,---mm
2011-02-09,20 de Septiembre - Comisaría Nº 17,---mm
2011-02-09,Algarrobito - Comisaría Nº 1,---mm
2011-02-09,Aranguren - Comisaría,---mm
2011-02-09,Betbeder - Comisaría,---mm
2011-02-09,Crucesita 3ª - Comisaría,---mm
2011-02-09,Crucesita 7ª - Escuela Nº 87,---mm
2011-02-09,Crucesita 8ª - Comisaría Nº 27,---mm
2011-02-09,Don Cristobal 2ª - Comisaría Nº 21,---mm
2011-02-09,El Pueblito - Comisaría Nº 20,---mm
2011-02-09,Febre - Comisaría Nº 19,---mm
2011-02-09,Hernández - Comisaría,---mm
2011-02-09,La Llave - Comisaría Nº 22,---mm
2011-02-09,Lucas González - Est. Agromet. DPH,---mm
2011-02-09,Nogoyá - Puesto Caminero,---mm
2011-02-09,Sección Urquiza - Comisaría Nº 28,---mm
2011-02-12,20 de Septiembre - Comisaría Nº 17,---mm
2011-02-12,Algarrobito - Comisaría Nº 1,---mm
2011-02-12,Aranguren - Comisaría,---mm
2011-02-12,Betbeder - Comisaría,---mm
2011-02-12,Crucesita 3ª - Comisaría,---mm
2011-02-12,Crucesita 7ª - Escuela Nº 87,---mm
2011-02-12,Crucesita 8ª - Comisaría Nº 27,---mm
2011-02-12,Don Cristobal 2ª - Comisaría Nº 21,---mm
2011-02-12,El Pueblito - Comisaría Nº 20,---mm
2011-02-12,Febre - Comisaría Nº 19,---mm
2011-02-12,Hernández - Comisaría,---mm
2011-02-12,La Llave - Comisaría Nº 22,---mm
2011-02-12,Lucas González - Est. Agromet. DPH,---mm
2011-02-12,Nogoyá - Puesto Caminero,---mm
2011-02-12,Sección Urquiza - Comisaría Nº 28,---mm
2011-02-18,20 de Septiembre - Comisaría Nº 17,---mm
2011-02-18,Algarrobito - Comisaría Nº 1,---mm
2011-02-18,Aranguren - Comisaría,---mm
2011-02-18,Betbeder - Comisaría,---mm
2011-02-18,Crucesita 3ª - Comisaría,---mm
2011-02-18,Crucesita 7ª - Escuela Nº 87,---mm
2011-02-18,Crucesita 8ª - Comisaría Nº 27,---mm
2011-02-18,Don Cristobal 2ª - Comisaría Nº 21,---mm
2011-02-18,El Pueblito - Comisaría Nº 20,---mm
2011-02-18,Febre - Comisaría Nº 19,---mm
2011-02-18,Hernández - Comisaría,---mm
2011-02-18,La Llave - Comisaría Nº 22,---mm
2011-02-18,Lucas González - Est. Agromet. DPH,---mm
2011-02-18,Nogoyá - Puesto Caminero,---mm
2011-02-18,Sección Urquiza - Comisaría Nº 28,---mm
2011-02-19,20 de Septiembre - Comisaría Nº 17,---mm
2011-02-19,Algarrobito - Comisaría Nº 1,---mm
2011-02-19,Aranguren - Comisaría,---mm
2011-02-19,Betbeder - Comisaría,---mm
2011-02-19,Crucesita 3ª - Comisaría,---mm
2011-02-19,Crucesita 7ª - Escuela Nº 87,---mm
2011-02-19,Crucesita 8ª - Comisaría Nº 27,---mm
2011-02-19,Don Cristobal 2ª - Comisaría Nº 21,---mm
2011-02-19,El Pueblito - Comisaría Nº 20,---mm
2011-02-19,Febre - Comisaría Nº 19,---mm
2011-02-19,Hernández - Comisaría,---mm
2011-02-19,La Llave - Comisaría Nº 22,---mm
2011-02-19,Lucas González - Est. Agromet. DPH,---mm
2011-02-19,Nogoyá - Puesto Caminero,---mm
2011-02-19,Sección Urquiza - Comisaría Nº 28,---mm
