fecha,Estación,Precipitación
2013-11-07,General Campos - Comisaría,---mm
2013-11-07,San Salvador - Comisaría,---mm
2013-11-08,General Campos - Comisaría,22mm
2013-11-08,San Salvador - Comisaría,16mm
2013-11-09,General Campos - Comisaría,45mm
2013-11-09,San Salvador - Comisaría,44mm
2013-11-10,General Campos - Comisaría,14mm
2013-11-10,San Salvador - Comisaría,17mm
2013-11-11,General Campos - Comisaría,13mm
2013-11-11,San Salvador - Comisaría,28mm
2013-11-15,General Campos - Comisaría,30mm
2013-11-15,San Salvador - Comisaría,11mm
2013-11-19,General Campos - Comisaría,---mm
2013-11-19,San Salvador - Comisaría,6mm
2013-11-25,General Campos - Comisaría,2mm
2013-11-25,San Salvador - Comisaría,2mm
2013-11-26,General Campos - Comisaría,---mm
2013-11-26,San Salvador - Comisaría,---mm
2013-12-02,General Campos - Comisaría,---mm
2013-12-02,San Salvador - Comisaría,---mm
2013-12-04,General Campos - Comisaría,---mm
2013-12-04,San Salvador - Comisaría,2mm
2013-12-08,General Campos - Comisaría,20mm
2013-12-08,San Salvador - Comisaría,15mm
2013-12-16,General Campos - Comisaría,---mm
2013-12-16,San Salvador - Comisaría,---mm
2013-12-30,General Campos - Comisaría,8mm
2013-12-30,San Salvador - Comisaría,4mm
2013-12-31,General Campos - Comisaría,12mm
2013-12-31,San Salvador - Comisaría,7mm
2014-01-02,General Campos - Comisaría,---mm
2014-01-02,San Salvador - Comisaría,---mm
2014-01-07,General Campos - Comisaría,29mm
2014-01-07,San Salvador - Comisaría,17mm
2014-01-10,General Campos - Comisaría,7mm
2014-01-10,San Salvador - Comisaría,19mm
2014-01-19,General Campos - Comisaría,---mm
2014-01-19,San Salvador - Comisaría,---mm
2014-01-22,General Campos - Comisaría,---mm
2014-01-22,San Salvador - Comisaría,---mm
2014-01-23,General Campos - Comisaría,---mm
2014-01-23,San Salvador - Comisaría,---mm
2014-01-27,General Campos - Comisaría,15mm
2014-01-27,San Salvador - Comisaría,16mm
2014-01-29,General Campos - Comisaría,17mm
2014-01-29,San Salvador - Comisaría,18mm
2014-01-30,General Campos - Comisaría,87mm
2014-01-30,San Salvador - Comisaría,100mm
2014-01-31,General Campos - Comisaría,20mm
2014-01-31,San Salvador - Comisaría,17mm
2014-02-01,General Campos - Comisaría,20mm
2014-02-01,San Salvador - Comisaría,27mm
2014-02-03,General Campos - Comisaría,52mm
2014-02-03,San Salvador - Comisaría,52mm
2014-02-04,General Campos - Comisaría,44mm
2014-02-04,San Salvador - Comisaría,34mm
2014-02-05,General Campos - Comisaría,44mm
2014-02-05,San Salvador - Comisaría,34mm
2014-02-06,General Campos - Comisaría,---mm
2014-02-06,San Salvador - Comisaría,---mm
2014-02-09,General Campos - Comisaría,---mm
2014-02-09,San Salvador - Comisaría,---mm
2014-02-10,General Campos - Comisaría,---mm
2014-02-10,San Salvador - Comisaría,---mm
2014-02-11,General Campos - Comisaría,3mm
2014-02-11,San Salvador - Comisaría,18mm
2014-02-13,General Campos - Comisaría,25mm
2014-02-13,San Salvador - Comisaría,10mm
2014-02-18,General Campos - Comisaría,19mm
2014-02-18,San Salvador - Comisaría,10mm
2014-02-19,General Campos - Comisaría,15mm
2014-02-19,San Salvador - Comisaría,5mm
2014-02-22,General Campos - Comisaría,---mm
2014-02-22,San Salvador - Comisaría,3mm
2014-02-24,General Campos - Comisaría,13mm
2014-02-24,San Salvador - Comisaría,10mm
2014-02-25,General Campos - Comisaría,19mm
2014-02-25,San Salvador - Comisaría,16mm
2014-02-26,General Campos - Comisaría,---mm
2014-02-26,San Salvador - Comisaría,---mm
2014-03-04,General Campos - Comisaría,17mm
2014-03-04,San Salvador - Comisaría,30mm
2014-03-10,General Campos - Comisaría,10mm
2014-03-10,San Salvador - Comisaría,17mm
2014-03-14,General Campos - Comisaría,22mm
2014-03-14,San Salvador - Comisaría,35mm
2014-03-16,General Campos - Comisaría,---mm
2014-03-16,San Salvador - Comisaría,---mm
